Date,AGM-A,ALLY,AXP,BFH,CACC,COF,ENVA,FCFS,MA,NAVI,NNI,OMF,OPFI,PYPL,SLM,SOFI,SYF,UPST,V,WU
2024-10-08,138.87533569335938,34.005794525146484,266.9165344238281,47.93522262573242,443.45001220703125,148.1014862060547,83.27999877929688,111.89505004882812,494.2157897949219,15.019824981689453,110.50909423828125,43.17658615112305,4.604473114013672,81.16000366210938,22.5364933013916,8.40999984741211,50.49254608154297,42.88999938964844,273.52294921875,10.802986145019531
2024-10-09,139.76829528808594,34.425018310546875,269.2077331542969,49.30988693237305,451.42999267578125,150.37997436523438,84.18000030517578,112.70709991455078,497.75018310546875,15.010159492492676,111.44207000732422,43.34638595581055,4.80803918838501,81.6500015258789,22.447689056396484,8.59000015258789,51.291507720947266,43.029998779296875,275.482666015625,10.784377098083496
2024-10-10,139.76829528808594,34.23003005981445,268.26544189453125,48.617610931396484,454.8299865722656,149.71624755859375,84.08999633789062,111.52864074707031,495.8286437988281,14.923171997070312,110.46939849853516,43.04451370239258,4.6820220947265625,78.9800033569336,22.388486862182617,8.630000114440918,50.877235412597656,43.18000030517578,276.0198669433594,10.868121147155762
2024-10-11,136.895263671875,34.7662467956543,273.9090576171875,50.24940490722656,457.1099853515625,154.2236785888672,85.9800033569336,112.58827209472656,500.050048828125,15.184134483337402,111.81925201416016,43.563350677490234,4.556004524230957,80.51000213623047,22.960777282714844,9.010000228881836,52.42584228515625,47.02000045776367,276.387939453125,11.0263032913208
2024-10-14,136.85646057128906,34.89298629760742,274.26611328125,50.19995880126953,458.57000732421875,155.1449737548828,85.77999877929688,112.53875732421875,504.4306945800781,14.961833000183105,111.87879943847656,43.723716735839844,4.7692646980285645,80.66999816894531,22.783170700073242,10.039999961853027,52.9584846496582,54.06999969482422,279.21307373046875,11.016999244689941
2024-10-15,134.91522216796875,34.09354019165039,275.0497131347656,50.803226470947266,466.2799987792969,155.2638397216797,86.37999725341797,112.9744873046875,504.9981689453125,15.010159492492676,111.92842102050781,44.0350227355957,4.730490207672119,79.55000305175781,22.87197494506836,10.180000305175781,52.56393814086914,52.90999984741211,277.8303527832031,10.933256149291992
2024-10-16,137.933837890625,35.03923034667969,279.38409423828125,52.54380798339844,480.8999938964844,156.59132385253906,88.98999786376953,113.60828399658203,511.80810546875,15.329113960266113,114.3502197265625,45.30852508544922,4.720796585083008,80.81999969482422,23.197587966918945,10.039999961853027,55.74992370605469,54.380001068115234,286.017333984375,11.016999244689941
2024-10-17,142.67044067382812,34.94173049926758,283.4506530761719,52.22733688354492,475.54998779296875,158.25558471679688,87.86000061035156,113.12303924560547,511.49945068359375,15.29045295715332,114.46932220458984,45.04439163208008,4.672328472137451,79.81999969482422,23.32586097717285,9.869999885559082,55.92747497558594,52.04999923706055,288.8723449707031,11.100743293762207
2024-10-18,142.67044067382812,34.13253402709961,274.533935546875,50.585655212402344,475.3500061035156,157.54232788085938,86.83999633789062,111.6573715209961,514.068115234375,15.20346450805664,113.6058120727539,44.93119430541992,5.03099250793457,80.94000244140625,22.90157699584961,10.180000305175781,55.651283264160156,53.130001068115234,289.10113525390625,11.100743293762207
2024-10-21,140.18565368652344,33.801055908203125,268.53326416015625,49.4879035949707,477.8500061035156,155.55113220214844,86.16999816894531,110.33036041259766,512.7439575195312,14.671875953674316,111.38253021240234,43.968990325927734,5.195784568786621,80.55999755859375,22.645030975341797,10.399999618530273,55.04960250854492,52.540000915527344,285.3507995605469,10.784377098083496
